Hip Pitch,Hip Roll,Head Yaw,Head Pitch,Right Shoulder Pitch,Right Shoulder Roll,Right Elbow Yaw,Right Elbow Roll,Right Wrist Yaw,Right Hand,Left Shoulder Pitch,Left Shoulder Roll,Left Elbow Yaw,Left Elbow Roll,Left Wrist Yaw,Left Hand
0.0140419043601,-0.018576471135,0.0,0.0344324819744,1.24471068382,-1.28013265133,0.383043050766,2.08566856384,-1.10086202621,0.5,1.75809204578,1.31528842449,-0.756722569466,-2.08566856384,1.4511026144,0.5
0.0139422519132,-0.0189510509372,0.0,0.0363503731787,1.26533699036,-1.27692520618,0.383043050766,2.08566856384,-1.08549332619,0.5,1.75981020927,1.31011044979,-0.756722569466,-2.08566856384,1.45112872124,0.5
0.0122668044642,-0.0188290122896,0.0,0.0393488295376,1.50433504581,-1.23484742641,0.383043050766,2.08566856384,-1.54366278648,0.5,1.77359211445,1.27836275101,-0.756722569466,-2.08566856384,1.47659552097,0.5
0.0115738287568,-0.0187489558011,0.0,0.0403833203018,1.53206002712,-1.20988357067,0.383043050766,2.08566856384,-1.75284528732,0.5,1.79257929325,1.25177752972,-0.756722569466,-2.08566856384,1.54282784462,0.5
0.0113255595788,-0.0183373354375,0.0,0.0443977229297,1.5364896059,-1.22454237938,0.383043050766,2.08566856384,-1.78747963905,0.5,1.80488455296,1.25128340721,-0.756722569466,-2.08566856384,1.58690786362,0.5
0.0104103470221,-0.0173125695437,0.0,0.0490687824786,1.52631747723,-1.22757434845,0.383043050766,2.08566856384,-1.46336066723,0.5,1.78196632862,1.27189350128,-0.756722569466,-2.08566856384,1.3989187479,0.5
0.00980522017926,-0.0161712933332,0.0,0.0530286729336,1.48466360569,-1.23062169552,0.383043050766,2.08566856384,-1.06456530094,0.5,1.75233626366,1.28061127663,-0.756722569466,-2.08566856384,0.945269525051,0.5
0.00944838114083,-0.0148006724194,0.0,0.0578185841441,1.48630237579,-1.21805870533,0.383043050766,2.08566856384,-1.16971278191,0.5,1.74678623676,1.27082931995,-0.756722569466,-2.08566856384,1.20102524757,0.5
0.00927392579615,-0.0139285568148,0.0,0.060162845999,1.49699866772,-1.21109604836,0.383043050766,2.08566856384,-1.64325404167,0.5,1.75460982323,1.26203799248,-0.756722569466,-2.08566856384,1.36920809746,0.5
0.00921077560633,-0.0132324611768,0.0,0.0625146478415,1.49953699112,-1.21659088135,0.383043050766,2.08566856384,-1.65314936638,0.5,1.75779998302,1.26512038708,-0.756722569466,-2.08566856384,1.35851609707,0.5
0.00912030413747,-0.0127291772515,0.0,0.063192486763,1.49747622013,-1.22161471844,0.383043050766,2.08566856384,-1.62280535698,0.5,1.7607319355,1.26785588264,-0.756722569466,-2.08566856384,1.33453595638,0.5
0.00908325519413,-0.0124298175797,0.0,0.0642269179225,1.4939455986,-1.22979819775,0.383043050766,2.08566856384,-1.25110566616,0.5,1.76829612255,1.27594399452,-0.756722569466,-2.08566856384,1.20987594128,0.5
