Hip Pitch,Hip Roll,Head Yaw,Head Pitch,Right Shoulder Pitch,Right Shoulder Roll,Right Elbow Yaw,Right Elbow Roll,Right Wrist Yaw,Right Hand,Left Shoulder Pitch,Left Shoulder Roll,Left Elbow Yaw,Left Elbow Roll,Left Wrist Yaw,Left Hand
-0.0519634559751,0.0543149635196,0.0,0.157623186707,1.61020851135,-0.368336439133,0.447604387999,1.7210483551,-0.419034987688,0.019999999553,1.62292921543,0.696298837662,-0.517372488976,-1.33943283558,-1.82383608818,0.019999999553
-0.0527536198497,0.0757027938962,0.0,0.166491091251,1.65888416767,-0.281574070454,0.462524235249,1.58310854435,-0.94660115242,0.019999999553,1.6229197979,0.539744496346,-0.49429449439,-1.15066695213,-1.82386422157,0.019999999553
-0.0494891293347,0.0619165413082,0.0,0.173814952374,1.6752961874,-0.258270055056,0.43677893281,1.55344307423,-1.28963208199,0.019999999553,1.62274253368,0.392756104469,-0.491358071566,-1.08375108242,-1.82386815548,0.019999999553
-0.0453538633883,0.0541133098304,0.0,0.174100890756,1.64615142345,-0.292834460735,0.451524853706,1.6057523489,-1.43108701706,0.019999999553,1.59102535248,0.325061172247,-0.495833933353,-0.999670803547,-1.73755311966,0.019999999553
-0.0396852344275,0.0463417693973,0.0,0.174323886633,1.60830664635,-0.329725205898,0.508560121059,1.57350921631,-1.41774725914,0.019999999553,1.54609465599,0.286118119955,-0.483552366495,-0.965731084347,-1.76815271378,0.019999999553
-0.0400346815586,0.0428414717317,0.0,0.16323441267,1.578338027,-0.335173100233,0.518181562424,1.52741992474,-1.33838689327,0.18445545435,1.53215527534,0.283966362476,-0.471099197865,-0.980163931847,-1.80944859982,0.019999999553
-0.0413412712514,0.0385030210018,0.0,0.157402157784,1.56086587906,-0.314737260342,0.495008021593,1.43656039238,-1.25575709343,0.0418443977833,1.54326045513,0.297798901796,-0.45870116353,-0.984797298908,-1.70988833904,0.019999999553
-0.0387228578329,0.0346378535032,0.0,0.15288412571,1.56847679615,-0.303864121437,0.458225935698,1.41308677197,-1.25664448738,0.18445545435,1.47630798817,0.433399766684,-0.621921241283,-1.07147955894,-1.77934849262,0.019999999553
-0.0288098938763,0.0314480289817,0.0,0.126483485103,1.57143509388,-0.290939331055,0.433239221573,1.42672860622,-1.3340369463,0.534380078316,1.38873612881,0.714885354042,-0.899983942509,-1.20879173279,-1.62950289249,0.019999999553
-0.0193062759936,0.027103876695,0.0,0.114566892385,1.56458497047,-0.303036123514,0.517027378082,1.56321310997,-1.27768051624,0.466052532196,1.09804999828,1.10601663589,-1.18357014656,-1.03612577915,-1.33599805832,0.260000020266
-0.00956584885716,0.0186694804579,0.0,0.0898003950715,1.470007658,-0.410650908947,0.710473179817,1.73143839836,-1.400406003,0.0935918092728,0.823750793934,1.25766205788,-1.2525203228,-0.811549723148,-1.04907178879,0.5
-0.00325309531763,0.0129819093272,0.0,0.0683997422457,1.34728860855,-0.734028577805,1.0211263895,1.63214147091,-1.63997483253,0.019999999553,0.556957542896,1.283670187,-1.26342666149,-0.641739487648,-0.5055975914,0.5
0.00209230929613,0.0115518392995,0.0,0.0606902018189,1.03018689156,-1.06473624706,1.11766529083,1.32551145554,-1.78806197643,0.019999999553,0.263481914997,1.29295611382,-1.26382029057,-0.665341794491,0.0607501640916,0.5
0.00559350568801,0.0122982664034,0.0,0.0612109899521,0.769704222679,-1.15376114845,1.13125133514,1.1362503767,-1.81664288044,0.019999999553,0.193863496184,1.29985284805,-1.2641876936,-0.697276294231,0.588334679604,0.331039965153
0.00777067011222,0.0122166937217,0.0,0.0666644871235,0.72379887104,-1.1264231205,1.12413656712,1.19862103462,-1.82247662544,0.019999999553,0.212074130774,1.29839134216,-1.25694167614,-0.732674598694,1.07016336918,0.419359982014
0.00788853224367,0.0147224292159,0.0,0.0760156884789,0.86401695013,-1.00509393215,1.01205909252,1.38205075264,-1.80743920803,0.019999999553,0.261841267347,1.29854691029,-1.33016014099,-0.850020170212,1.58598256111,0.5
0.00699579622597,0.0173409767449,0.0,0.0820619016886,1.17094683647,-0.67821341753,0.815900921822,1.5075095892,-1.60818719864,0.019999999553,0.529640078545,1.30121099949,-1.35534524918,-1.15413188934,1.76125097275,0.5
0.00264632934704,0.0166516359895,0.0,0.0978301912546,1.41249966621,-0.462066650391,0.578786969185,1.60774338245,-1.39923131466,0.019999999553,0.771067738533,1.21837151051,-1.25862538815,-1.24436116219,1.69064581394,0.331039965153
-0.00335357082076,0.0142919290811,0.0,0.104167953134,1.54951393604,-0.35922434926,0.458256840706,1.61397123337,-1.22424590588,0.019999999553,1.02936208248,1.12077999115,-1.0898462534,-1.20840370655,1.48953592777,0.019999999553
-0.0133659699932,0.0163579136133,0.0,0.1053795591,1.58046376705,-0.364965379238,0.532449364662,1.65005898476,-1.16068685055,0.019999999553,1.28668749332,0.804774641991,-0.724891543388,-1.11111867428,1.57055640221,0.019999999553
-0.0200285501778,0.0216611362994,0.0,0.105147823691,1.57672715187,-0.418291002512,0.624580919743,1.61625945568,-1.27341461182,0.019999999553,1.52993714809,0.495367050171,-0.522084951401,-1.08256328106,1.43455147743,0.019999999553
-0.0251669157296,0.0300693232566,0.0,0.103018417954,1.56698250771,-0.44850435853,0.666033565998,1.56431186199,-1.30010664463,0.019999999553,1.5760641098,0.383431136608,-0.496197849512,-1.0929107666,1.39077484608,0.019999999553
-0.0261268541217,0.034905731678,0.0,0.10134485364,1.55584466457,-0.418829768896,0.571263194084,1.46489334106,-1.38010466099,0.019999999553,1.57966959476,0.359328061342,-0.498053431511,-1.13027095795,1.36033594608,0.019999999553
-0.0233620572835,0.0365281775594,0.0,0.121848374605,1.58276772499,-0.350921809673,0.469880193472,1.44840574265,-1.24836146832,0.019999999553,1.57135856152,0.360251247883,-0.477718442678,-1.11423373222,1.33078551292,0.019999999553
